id,card_link,img_url,title
4dd2ac6c-4b1a-11ee-8283-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/chesterfield-toile-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/1750/001/001.jpg,chesterfield-toile-bedroom
4dd2d35f-4b1a-11ee-9af6-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/rylee-sorrel-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/1764/001/003.jpg,rylee-sorrel-bedroom
4dd2d360-4b1a-11ee-8ae3-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/augusta-larkin-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/3279/001/001.jpg,augusta-larkin-bedroom
4dd2d361-4b1a-11ee-b27a-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/harper-cloud-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/2981/001/001.jpg,harper-cloud-bedroom
4dd2d362-4b1a-11ee-8106-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/cala-jade-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/3329/001/001.jpg,cala-jade-bedroom
4dd2d363-4b1a-11ee-aa7d-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/prescott-european-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/2985/001/001.jpg,prescott-european-bedroom
4dd2d364-4b1a-11ee-ad15-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/portola-sawyer-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/2987/001/001.jpg,portola-sawyer-bedroom
4dd2d365-4b1a-11ee-8589-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/jake-ramsey-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/3276/001/001.jpg,jake-ramsey-bedroom
4dd2d366-4b1a-11ee-8313-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/calistoga-dahlia-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/3285/001/001.jpg,calistoga-dahlia-bedroom
4dd2d367-4b1a-11ee-aa5a-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/portola-cloud-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202329/3270/001/002.jpg,portola-cloud-bedroom
